Label,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Subsample,Precision,Recall,AUC,Accuracy
Problems_in_China,Oversampling,ROS,Naive Bayes,0.83,0.17,20,100%,0.439553627,0.883889239,0.671621393,0.671609403
Problems_in_China,Oversampling,ROS,XGBoost,0.83,0.17,20,100%,0.451158422,0.897008337,0.678608802,0.678590998
Problems_in_China,Oversampling,ROS,Random Forest,0.83,0.17,20,100%,0.4443769,0.890740741,0.677825034,0.677860508
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,1,5%,0.777275362,0.412325481,0.647084133,0.647076914
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,1,5%,0.809593448,0.426896977,0.663247995,0.663247995
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,1,5%,0.809199319,0.441723497,0.668779491,0.66876776
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,1,5%,0.819077096,0.455769532,0.677556025,0.677573386
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,1,5%,0.835787089,0.448632219,0.680256553,0.680291749
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,1,5%,0.780062394,0.338335691,0.621468251,0.621459544
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,1,5%,0.804816008,0.365977791,0.638610426,0.638610426
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,1,5%,0.806265985,0.390886547,0.648476238,0.648462929
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,1,5%,0.829650977,0.405667763,0.661193305,0.661213307
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,1,5%,0.836580767,0.404559271,0.662777964,0.662817201
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,1,5%,0.729048331,0.449966173,0.641362715,0.641356829
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,1,5%,0.771081286,0.46961752,0.665098705,0.665098705
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,1,5%,0.768419318,0.481711097,0.668260736,0.668251098
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,1,5%,0.607783168,0.90230155,0.660058101,0.660039139
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,1,5%,0.614843912,0.903951368,0.668931017,0.668895305
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,1,5%,0.279106956,0.797399403,0.68023627,0.604084018
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,1,5%,0.291563849,0.869195402,0.721797738,0.623843307
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,1,5%,0.309774747,0.84426922,0.710795708,0.626298114
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,1,5%,0.306247064,0.872824632,0.726093349,0.630841487
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,1,5%,0.30881459,0.865417376,0.722425722,0.630451299
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,1,5%,0.386309121,0.791057935,0.642133525,0.642125657
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,1,5%,0.417026527,0.81544029,0.661320173,0.661320173
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,1,5%,0.436453813,0.812776602,0.667953061,0.6679411
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,1,5%,0.445749178,0.827375763,0.676381164,0.676399217
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,1,5%,0.442553191,0.842105263,0.679799841,0.679835891
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,2,10%,0.88057554,0.376152428,0.662553459,0.662465417
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,2,10%,0.945901639,0.444530046,0.709543358,0.709441233
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,2,10%,0.896749522,0.484504132,0.714359504,0.714359504
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,2,10%,0.952076677,0.466353678,0.72143975,0.72143975
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,2,10%,0.962162162,0.541033435,0.759910657,0.760242792
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,2,10%,0.932926829,0.282114321,0.630909559,0.630802336
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,2,10%,0.575659417,0.958397535,0.625690672,0.625818882
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,2,10%,0.929359823,0.434917355,0.700929752,0.700929752
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,2,10%,0.946488294,0.442879499,0.708920188,0.708920188
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,2,10%,0.969879518,0.489361702,0.737105093,0.737481032
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,2,10%,0.752212389,0.522433927,0.675116103,0.675069167
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,2,10%,0.811212815,0.546224961,0.709504154,0.709441233
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,2,10%,0.812596006,0.546487603,0.710227273,0.710227273
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,2,10%,0.848866499,0.527386541,0.716744914,0.716744914
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,2,10%,0.645290581,0.978723404,0.721179884,0.720789074
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,2,10%,0.218192993,0.853365385,0.70250222,0.590224408
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,2,10%,0.956086287,0.576672862,0.724002345,0.626974952
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,2,10%,0.344008264,0.888,0.740604741,0.650309917
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,2,10%,0.359937402,0.942622951,0.773535847,0.669014085
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,2,10%,0.364741641,0.967741935,0.788543865,0.676783005
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,2,10%,0.35894284,0.902627512,0.660098726,0.660006148
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,2,10%,0.954545455,0.63278856,0.700094624,0.700192678
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,2,10%,0.486570248,0.919921875,0.722107438,0.722107438
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,2,10%,0.491392801,0.960244648,0.735524257,0.735524257
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,2,10%,0.531914894,0.972222222,0.758381689,0.758725341
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,3,15%,0.875856164,0.419434194,0.6799918,0.6799918
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,3,15%,0.91796875,0.483290488,0.72006251,0.720123362
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,3,15%,0.921348315,0.508614748,0.732613159,0.73269032
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,3,15%,0.90569395,0.53131524,0.737995825,0.737995825
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,3,15%,0.946808511,0.54048583,0.755060729,0.755060729
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,3,15%,0.873922414,0.332513325,0.642271423,0.642271423
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,3,15%,0.902272727,0.408226221,0.682016502,0.682086867
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,3,15%,0.922644163,0.452101999,0.707111605,0.707199449
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,3,15%,0.897533207,0.493736952,0.71868476,0.71868476
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,3,15%,0.939622642,0.504048583,0.73582996,0.73582996
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,3,15%,0.836113125,0.472734727,0.6900369,0.6900369
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,3,15%,0.639029689,0.907455013,0.697561011,0.697507068
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,3,15%,0.652804642,0.930392833,0.717951237,0.717878057
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,3,15%,0.893220339,0.550104384,0.74217119,0.74217119
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,3,15%,0.91503268,0.566801619,0.75708502,0.75708502
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,3,15%,0.258302583,0.80872914,0.683700993,0.598605986
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,3,15%,0.341388175,0.899728997,0.746724632,0.651760473
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,3,15%,0.361819435,0.906735751,0.754142402,0.662418188
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,3,15%,0.393528184,0.878787879,0.744034155,0.669624217
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,3,15%,0.392712551,0.950980392,0.784163665,0.686234818
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,3,15%,0.393603936,0.872727273,0.668101681,0.668101681
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,3,15%,0.470951157,0.909632572,0.712094283,0.712156258
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,3,15%,0.50241213,0.933418694,0.733299729,0.733379263
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,3,15%,0.530271399,0.897526502,0.734864301,0.734864301
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,3,15%,0.548582996,0.937716263,0.756072874,0.756072874
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,4,20%,0.841666667,0.434809348,0.676506765,0.676506765
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,4,20%,0.881123919,0.471472629,0.703932151,0.703932151
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,4,20%,0.866788321,0.490956072,0.707771425,0.707827435
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,4,20%,0.905071521,0.544600939,0.743717854,0.743639922
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,4,20%,0.898263027,0.549317147,0.743503558,0.743356112
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,4,20%,0.849261849,0.336100861,0.638222632,0.638222632
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,4,20%,0.847808765,0.410177332,0.668272938,0.668272938
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,4,20%,0.868055556,0.452196382,0.691749018,0.691810902
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,4,20%,0.892413793,0.506259781,0.722589562,0.722504892
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,4,20%,0.896640827,0.526555387,0.732882557,0.732725892
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,4,20%,0.809648663,0.474784748,0.681580566,0.681580566
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,4,20%,0.841590613,0.49768697,0.702004626,0.702004626
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,4,20%,0.631635198,0.91627907,0.69109408,0.691035908
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,4,20%,0.884093711,0.561032864,0.74371142,0.743639922
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,4,20%,0.891764706,0.575113809,0.752602497,0.75246773
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,4,20%,0.286900369,0.81271777,0.689872701,0.610393604
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,4,20%,0.360447186,0.837063563,0.714773491,0.645142637
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,4,20%,0.38501292,0.882701422,0.744786456,0.667011108
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,4,20%,0.415492958,0.904599659,0.762513244,0.685714286
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,4,20%,0.426403642,0.915309446,0.77052601,0.693242217
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,4,20%,0.413284133,0.863198459,0.673892989,0.673892989
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,4,20%,0.453739399,0.880988024,0.696222051,0.696222051
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,4,20%,0.49250646,0.886511628,0.714744966,0.714802377
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,4,20%,0.535211268,0.908366534,0.740589189,0.740508806
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,4,20%,0.546282246,0.911392405,0.746545378,0.746393318
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,5,25%,0.805330795,0.416236162,0.657810578,0.657810578
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,5,25%,0.860190904,0.47254781,0.697883526,0.697918273
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,5,25%,0.890101325,0.472095907,0.706915722,0.706964249
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,5,25%,0.882480958,0.507827176,0.720100188,0.720100188
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,5,25%,0.891067538,0.496962333,0.718104496,0.718104496
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,5,25%,0.551511594,0.924477245,0.586346863,0.586346863
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,5,25%,0.58000386,0.926896977,0.62795666,0.627910563
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,5,25%,0.885860307,0.429929723,0.687278911,0.687332093
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,5,25%,0.873646209,0.454602379,0.694427051,0.694427051
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,5,25%,0.91091314,0.496962333,0.72417983,0.72417983
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,5,25%,0.739489759,0.506273063,0.66396064,0.66396064
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,5,25%,0.630021598,0.899753239,0.685769311,0.685736315
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,5,25%,0.632829978,0.935510542,0.696474279,0.696424881
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,5,25%,0.826330532,0.554164058,0.71884784,0.71884784
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,5,25%,0.84082397,0.545565006,0.721142163,0.721142163
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,5,25%,0.254612546,0.790076336,0.672897405,0.593480935
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,5,25%,0.944478717,0.579265986,0.714570441,0.629298381
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,5,25%,0.350558082,0.880581516,0.737633379,0.651580905
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,5,25%,0.363180964,0.903426791,0.75245791,0.662179086
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,5,25%,0.364520049,0.906344411,0.75431289,0.663426488
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,5,25%,0.918327183,0.588059231,0.637515375,0.637515375
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,5,25%,0.925046268,0.616570724,0.674980735,0.674942174
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,5,25%,0.479123605,0.89085319,0.710222959,0.710270717
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,5,25%,0.500313087,0.89573991,0.721039449,0.721039449
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,5,25%,0.513973269,0.905781585,0.730255164,0.730255164
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.83,6,30%,0.823482745,0.425584256,0.667169819,0.667145054
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.83,6,30%,0.868408083,0.452956298,0.692168203,0.692198946
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.83,6,30%,0.877126654,0.479503961,0.706166035,0.706166035
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.83,6,30%,0.873358349,0.485908142,0.707724426,0.707724426
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.83,6,30%,0.899441341,0.488866397,0.717077575,0.716962025
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.67,6,30%,0.804261645,0.332718327,0.625862957,0.625832906
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.67,6,30%,0.848184818,0.396401028,0.662734053,0.662768282
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.67,6,30%,0.884992987,0.434722701,0.689114709,0.689114709
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.67,6,30%,0.88562753,0.456680585,0.698851775,0.698851775
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.67,6,30%,0.907662083,0.467611336,0.709996144,0.709873418
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,6,30%,0.798846431,0.454284543,0.669934972,0.669912865
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,6,30%,0.628793225,0.916195373,0.687730172,0.68770081
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,6,30%,0.842285714,0.507750603,0.706338271,0.706338271
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,6,30%,0.855917667,0.520876827,0.716597077,0.716597077
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,6,30%,0.883760684,0.523279352,0.727191854,0.727088608
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.33,6,30%,0.271422714,0.782043709,0.670605085,0.597847258
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.33,6,30%,0.322622108,0.841152815,0.711083642,0.630895772
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.33,6,30%,0.344471237,0.885739593,0.739427419,0.650017224
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.33,6,30%,0.355949896,0.903311258,0.751135642,0.658924843
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.33,6,30%,0.33805668,0.900269542,0.746269434,0.650126582
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.17,6,30%,0.416359164,0.81994348,0.662454751,0.662429523
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.17,6,30%,0.446529563,0.872425917,0.690625357,0.690656728
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.17,6,30%,0.475025835,0.87778485,0.704443679,0.704443679
Problems_in_China,Undersampling,RUS,XGBoost,0.83,0.17,6,30%,0.489561587,0.88490566,0.712943633,0.712943633
Problems_in_China,Undersampling,RUS,Random Forest,0.83,0.17,6,30%,0.494939271,0.907235622,0.722140355,0.722025316
Problems_in_China,Undersampling,RUS,Logistic Regression,0.17,0.17,7,35%,0.80066778,0.421441125,0.658269324,0.658290133
Problems_in_China,Undersampling,RUS,Decision Tree,0.17,0.17,7,35%,0.845637584,0.444150694,0.681537784,0.681537784
Problems_in_China,Undersampling,RUS,Naive Bayes,0.17,0.17,7,35%,0.861219922,0.454384411,0.690581636,0.690581636
Problems_in_China,Undersampling,RUS,XGBoost,0.17,0.17,7,35%,0.86492891,0.489932886,0.706728518,0.706777007
Problems_in_China,Undersampling,RUS,Random Forest,0.17,0.17,7,35%,0.852024922,0.474826389,0.696180556,0.696180556
Problems_in_China,Undersampling,RUS,Logistic Regression,0.33,0.33,7,35%,0.562803975,0.935500879,0.604457521,0.604428433
Problems_in_China,Undersampling,RUS,Decision Tree,0.33,0.33,7,35%,0.582177674,0.93412646,0.631857237,0.631857237
Problems_in_China,Undersampling,RUS,Naive Bayes,0.33,0.33,7,35%,0.600565504,0.940655447,0.657514024,0.657514024
Problems_in_China,Undersampling,RUS,XGBoost,0.33,0.33,7,35%,0.606207289,0.952572707,0.667028751,0.666964885
Problems_in_China,Undersampling,RUS,Random Forest,0.33,0.33,7,35%,0.613927577,0.956597222,0.677517361,0.677517361
Problems_in_China,Undersampling,RUS,Logistic Regression,0.5,0.5,7,35%,0.607240127,0.940421793,0.666134284,0.666110184
Problems_in_China,Undersampling,RUS,Decision Tree,0.5,0.5,7,35%,0.777475332,0.503414849,0.679665124,0.679665124
Problems_in_China,Undersampling,RUS,Naive Bayes,0.5,0.5,7,35%,0.792755617,0.510481252,0.68851491,0.68851491
Problems_in_China,Undersampling,RUS,XGBoost,0.5,0.5,7,35%,0.631700956,0.975391499,0.703482869,0.703422053
Problems_in_China,Undersampling,RUS,Random Forest,0.5,0.5,7,35%,0.801075269,0.517361111,0.694444444,0.694444444
Problems_in_China,Undersampling,RUS,Logistic Regression,0.67,0.67,7,35%,0.931634446,0.560893027,0.679669312,0.601177401
Problems_in_China,Undersampling,RUS,Decision Tree,0.67,0.67,7,35%,0.28971139,0.8359822,0.70320096,0.616435338
Problems_in_China,Undersampling,RUS,Naive Bayes,0.67,0.67,7,35%,0.968999114,0.586595174,0.748768325,0.643046944
Problems_in_China,Undersampling,RUS,XGBoost,0.67,0.67,7,35%,0.321700224,0.877899878,0.731392436,0.638559606
Problems_in_China,Undersampling,RUS,Random Forest,0.67,0.67,7,35%,0.347222222,0.904977376,0.750555283,0.655381944
Problems_in_China,Undersampling,RUS,Logistic Regression,0.83,0.83,7,35%,0.921968366,0.605703729,0.66094904,0.660926105
Problems_in_China,Undersampling,RUS,Decision Tree,0.83,0.83,7,35%,0.92641551,0.618200529,0.677131527,0.677131527
Problems_in_China,Undersampling,RUS,Naive Bayes,0.83,0.83,7,35%,0.932093298,0.625396197,0.686891054,0.686891054
